,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,id, name,is_claimed,is_closed,url,phone,review_count,rating,categories,snippet_text,address,city,state,country,postal_code,neighborhoods,display_address,deals,menu_provider,reservation_url,is_claimed_binary,is_closed_binary,review_count_range,there_is_deal
457,457,699,699,sushi-keiko-washington,Sushi Keiko,False,False,https://www.yelp.com/biz/sushi-keiko-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023333965.0,33,4.0,"[Category(name='Japanese', alias='japanese'), Category(name='Sushi Bars', alias='sushi')]",Sushi Keiko is fantastic. Some of the best sushi I have had in the DC area. The rolls are beautiful and taste fantastic. They have very unique offerings...,['2309 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2309 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 2,False
458,458,700,700,town-hall-washington-2,Town Hall,False,False,https://www.yelp.com/biz/town-hall-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023335640.0,203,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Venues & Event Spaces', alias='venues')]","I've spent many nights at Town Hall, from dinners to late night drinks. I love the fun preppy atmosphere and their cocktails and food are delicious. It...",['2340 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2340 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
459,459,701,701,dumplings-and-beyond-washington,Dumplings & Beyond,False,False,https://www.yelp.com/biz/dumplings-and-beyond-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023383815.0,175,4.0,"[Category(name='Chinese', alias='chinese')]",I don't know if we were just hungry or what but I think that was the best Chinese food I've ever had. Noodle special and house special dumplings. With some...,"['2400 Wisconsin Ave NW', 'Fl 2']",Washington,DC,US,20007.0,['Glover Park'],"['2400 Wisconsin Ave NW', 'Fl 2', 'Glover Park', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 5,False
460,460,702,702,sprig-and-sprout-washington,Sprig and Sprout,False,False,https://www.yelp.com/biz/sprig-and-sprout-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023332569.0,228,4.0,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Gluten-Free', alias='gluten_free')]",I've only lived in Glover Park for 6 weeks and have already been here twice. The flavors are fresh and spot on. My order (twice) has been the pork belly...,['2317 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2317 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
461,461,703,703,arcuri-washington,Arcuri,False,False,https://www.yelp.com/biz/arcuri-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028278745.0,153,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Pizza', alias='pizza')]","I happen to come to this restaurant for brunch with a few of my girlfriends. My friend lives by so close to this restaurant. Thus, it was an obvious choice...",['2400 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2400 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 5,False
462,462,704,704,caf?-divan-washington-2,Caf? Divan,False,False,https://www.yelp.com/biz/caf%C3%A9-divan-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023381747.0,249,3.5,"[Category(name='Turkish', alias='turkish'), Category(name='Mediterranean', alias='mediterranean')]","Monday 12:00 p.m. - 1 person (Carry-out)

1. Ambiance: Adorable little area on the left side of the main restaurant stands a small carry-out section of the...",['1834 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1834 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
463,463,705,705,rocklands-barbeque-and-grilling-company-washington-3,Rocklands Barbeque & Grilling Company,False,False,https://www.yelp.com/biz/rocklands-barbeque-and-grilling-company-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023332558.0,268,3.5,"[Category(name='Barbeque', alias='bbq'), Category(name='Caterers', alias='catering')]","Can't recommend this place enough! I had never eaten barbecue before coming to Rocklands and I absolutely love their food.
My all time favorite is the...",['2418 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2418 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,,,0.0,0.0,Level 6,False
464,464,706,706,shanghai-lounge-washington,Shanghai Lounge,False,False,https://www.yelp.com/biz/shanghai-lounge-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023381588.0,289,4.0,"[Category(name='Chinese', alias='chinese'), Category(name='Asian Fusion', alias='asianfusion'), Category(name='Cocktail Bars', alias='cocktailbars')]",Came here for the soup filled dumplings (xiao long bao). We first had them in China Town in Melbourne AUS and have been seeking them on US soil ever since....,['1734 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1734 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
465,465,707,707,old-europe-washington,Old Europe,False,False,https://www.yelp.com/biz/old-europe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023337600.0,189,4.0,"[Category(name='German', alias='german'), Category(name='Diners', alias='diners'), Category(name='Salad', alias='salad')]","This is the consummate German restaurant! I've been coming here with my folks since the 70's...
Having been in Austria, I can tell you they have it...",['2434 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2434 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,,,0.0,0.0,Level 5,False
466,466,708,708,surfside-washington,Surfside,False,False,https://www.yelp.com/biz/surfside-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023370004.0,443,3.5,"[Category(name='Tex-Mex', alias='tex-mex'), Category(name='Caribbean', alias='caribbean')]","As a born & raised Texan, I am always hesitant to try Tex Mex outside of the Texas state lines. With that said, this place is SO YUMMY. It's actually light...",['2444 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Glover Park'],"['2444 Wisconsin Ave NW', 'Glover Park', 'Washington, DC 20007']",,,,0.0,0.0,Level 7,False
467,467,709,709,casbah-cafe-washington,Casbah Cafe,False,False,https://www.yelp.com/biz/casbah-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023427100.0,31,3.5,"[Category(name='Mediterranean', alias='mediterranean'), Category(name='Moroccan', alias='moroccan')]","If you were not looking for Casbah Cafe, you probably would not notice it. Overshadowed by the neighboring Ledo Pizza which with it shares a dining room,...",['1721 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1721 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 2,False
468,468,710,710,jetties-washington,Jetties,False,False,https://www.yelp.com/biz/jetties-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029653663.0,213,4.0,"[Category(name='Sandwiches', alias='sandwiches'), Category(name='Salad', alias='salad'), Category(name='Ice Cream & Frozen Yogurt', alias='icecream')]",Sandwiches are a featured player here. They are a bit pricey but I accept it because it's worth it to me. I adore sammies and hate it when I get a mediocre...,['1609 Foxhall Rd NW'],Washington,DC,US,20007.0,['Foxhall'],"['1609 Foxhall Rd NW', 'Foxhall', 'Washington, DC 20007']",,,,0.0,0.0,Level 6,False
469,469,711,711,the-bean-counter-washington-2,The Bean Counter,False,False,https://www.yelp.com/biz/the-bean-counter-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026251665.0,70,4.0,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Cafes', alias='cafes')]","Cute little neighborhood coffee shop.  I stopped in for a cup of coffee to go recently.  Friendly shop, great coffee, tasty bites and a charming...",['1665 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1665 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 3,False
470,470,712,712,simply-banh-mi-washington-2,Simply Banh Mi,False,False,https://www.yelp.com/biz/simply-banh-mi-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023335726.0,328,4.5,"[Category(name='Vietnamese', alias='vietnamese'), Category(name='Halal', alias='halal'), Category(name='Bubble Tea', alias='bubbletea')]","This place keeps giving me warnings and more warnings and ""final warnings"" for all of my public lewdness and obnoxiousness on their property. I don't...",['1624 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1624 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 7,False
471,471,713,713,pizza-movers-and-calzones-washington,Pizza Movers and Calzones,False,False,https://www.yelp.com/biz/pizza-movers-and-calzones-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023339199.0,75,3.0,"[Category(name='Pizza', alias='pizza')]","Great pizza, pasta and salad.

Service was quick and friendly.

Keep in mind the price you're paying versus expecting gourmet pizza.",['1618 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1618 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 4,False
472,472,714,714,jaco-juice-and-taco-bar-washington,Jaco Juice and Taco Bar,False,False,https://www.yelp.com/biz/jaco-juice-and-taco-bar-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2025052216.0,92,4.0,"[Category(name='Mexican', alias='mexican'), Category(name='Juice Bars & Smoothies', alias='juicebars'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","I was originally turned off by the price ($4 for one taco), but I found one taco to be fairly large, so I don't think you'd have to order more than two...",['1614 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1614 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 4,False
473,473,715,715,patisserie-poupon-washington,Patisserie Poupon,False,False,https://www.yelp.com/biz/patisserie-poupon-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023423248.0,248,4.0,"[Category(name='Bakeries', alias='bakeries'), Category(name='French', alias='french'), Category(name='Coffee & Tea', alias='coffee')]",Poupon is one of my favorite cafes/patisserie in all of DC. This place really is a little slice of Europe in DC. (I say this having just returned from...,['1645 Wisconsin Ave Nw'],Washington,DC,US,20007.0,['Georgetown'],"['1645 Wisconsin Ave Nw', 'Georgetown', 'Washington, DC 20007']",,,,0.0,0.0,Level 6,False
474,474,716,716,pho-viet-and-grille-washington,Pho Viet & Grille,False,False,https://www.yelp.com/biz/pho-viet-and-grille-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023330009.0,84,3.5,"[Category(name='Vietnamese', alias='vietnamese')]",I came here after my Keratin Treatment at Sophia La Belle across the street and gosh was it ever a treat. I have been craving a bahn mi for a while now and...,['1639 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1639 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 4,False
475,475,717,717,wisemillers-grocery-and-deli-washington,Wisemiller's Grocery & Deli,False,False,https://www.yelp.com/biz/wisemillers-grocery-and-deli-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023338254.0,94,3.5,"[Category(name='Delis', alias='delis'), Category(name='Grocery', alias='grocery')]","Chicken madness and oreo cookies are what you should be eating right now. Seriously, go to wisey's and get some. They take orders over the phone if you...",['1236 36th St NW'],Washington,DC,US,20007.0,['Georgetown'],"['1236 36th St NW', 'Georgetown', 'Washington, DC 20007']",,,,0.0,0.0,Level 4,False
476,476,718,718,zannchi-washington,Zannchi,False,False,https://www.yelp.com/biz/zannchi-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026219162.0,86,4.5,"[Category(name='Korean', alias='korean')]","Zannchi offers a focused Korean menu with the trendy, boutique character that people imaginatively associate with Georgetown--only to be let down, usually,...",['1529 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1529 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 4,False
477,477,719,719,1789-restaurant-washington-4,1789 Restaurant,False,False,https://www.yelp.com/biz/1789-restaurant-washington-4?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029651789.0,538,4.0,"[Category(name='American (Traditional)', alias='tradamerican')]","President Barack Obama.
Chancellor Angela Merkel.
Quarterback Tony Romo
Yelp Eliter Eric C.

What do we all have in common?  We have had the privilege to...",['1226 36th St NW'],Washington,DC,US,20007.0,['Georgetown'],"['1226 36th St NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 8,False
478,478,720,720,the-tombs-washington,The Tombs,False,False,https://www.yelp.com/biz/the-tombs-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023376668.0,297,3.5,"[Category(name='Bars', alias='bars'), Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood')]","The Tombs is simple - it's the iconic college bar for Georgetown. It reeks of Ivy League antics and I love it. I've never eaten there, but they have great...",['1226 36th St NW'],Washington,DC,US,20007.0,['Georgetown'],"['1226 36th St NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
479,479,721,721,caf?-bonaparte-washington-2,Caf? Bonaparte,False,False,https://www.yelp.com/biz/caf%C3%A9-bonaparte-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023338830.0,497,3.5,"[Category(name='French', alias='french'), Category(name='Creperies', alias='creperies')]","A very tiny eatery in the heart of Georgetown, Cafe Bonaparte is a hidden gem! 
     The cafe has maybe 10 tables, if that, so when my mother and I arrived...",['1522 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1522 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 7,False
480,480,722,722,dc-wiseys-washington,DC Wisey's,False,False,https://www.yelp.com/biz/dc-wiseys-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023334122.0,263,3.5,"[Category(name='Delis', alias='delis'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Sandwiches', alias='sandwiches')]","I walked past this place yesterday on Wisconsin and something compelled me to walk inside. No, not my growling stomach. I think it was the bright green...",['1440 Wisconsin Ave NW'],Washington,DC,US,20007.0,['Georgetown'],"['1440 Wisconsin Ave NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 6,False
481,481,723,723,palisades-deli-and-market-washington,Palisades Deli & Market,False,False,https://www.yelp.com/biz/palisades-deli-and-market-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023331700.0,21,5.0,"[Category(name='Delis', alias='delis'), Category(name='Meat Shops', alias='meats')]",I just tried the Vegetable Pocket w/ Hummus and it was too good to be true. Ingredients were very fresh and it was beautifully prepared & professionally...,['4554 MacArthur Blvd NW'],Washington,DC,US,20007.0,['Foxhall'],"['4554 MacArthur Blvd NW', 'Foxhall', 'Washington, DC 20007']",,,,0.0,0.0,Level 2,False
482,482,724,724,wingos-washington,Wingo's,False,False,https://www.yelp.com/biz/wingos-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023382478.0,329,4.0,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Chicken Wings', alias='chicken_wings'), Category(name='Burgers', alias='burgers')]","solid spot for hot wings with a variety and level of spiciness. i got suicidal and couldn't finish my whole order but they were tasty!

meat was a little...",['3207 O St NW'],Washington,DC,US,20007.0,['Georgetown'],"['3207 O St NW', 'Georgetown', 'Washington, DC 20007']",,single_platform,,0.0,0.0,Level 7,False
483,483,725,725,gtown-bites-washington,GTown Bites,False,False,https://www.yelp.com/biz/gtown-bites-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024503320.0,52,4.0,"[Category(name='Diners', alias='diners'), Category(name='Juice Bars & Smoothies', alias='juicebars'), Category(name='Cafes', alias='cafes')]","I love this place!
Note, I've only been here a few times, and always in the evening.

Both times I went seeking a quick snack. I ended up getting Sweet Sexy...",['3206 O St NW'],Washington,DC,US,20007.0,['Georgetown'],"['3206 O St NW', 'Georgetown', 'Washington, DC 20007']",,eat24,,0.0,0.0,Level 3,False
